miRTarBase ID,miRNA,Species (miRNA),Target Gene,Target Gene (Entrez ID),Species (Target Gene),Experiments,Support Type,References (PMID)
MIRT001035,hsa-miR-200a-3p,hsa,ZEB2,9839.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,19931509.0
MIRT001175,hsa-miR-200a-3p,hsa,CTNNB1,1499.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,19931509.0
MIRT002082,hsa-let-7b-5p,hsa,HMGA2,8091.0,hsa,Review,Functional MTI (Weak),20144549.0
MIRT004588,hsa-miR-17-5p,hsa,HIF1A,3091.0,hsa,Review,Functional MTI (Weak),20144731.0
MIRT004591,hsa-miR-17-5p,hsa,TGFBR2,7048.0,hsa,Review,Functional MTI (Weak),20144731.0
MIRT000020,hsa-miR-148a-3p,hsa,DNMT1,1786.0,hsa,Luciferase reporter assay,Functional MTI,20146264.0
MIRT004614,hsa-let-7b-5p,hsa,IFNB1,3456.0,hsa,ELISA//Luciferase reporter assay//qRT-PCR,Functional MTI,20130213.0
MIRT004410,hsa-miR-93-5p,hsa,TUSC2,11334.0,hsa,Review,Functional MTI (Weak),20130964.0
MIRT002484,hsa-let-7b-5p,hsa,CCND1,595.0,hsa,immunoblot//Luciferase reporter assay//Northern blot//Western blot,Functional MTI,20133835.0
MIRT004618,hsa-let-7b-5p,hsa,NR2E1,7101.0,hsa,immunoblot//Luciferase reporter assay//Northern blot//Western blot,Functional MTI,20133835.0
MIRT004622,hsa-miR-200a-3p,hsa,ZFPM2,23414.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,20005803.0
MIRT004622,hsa-miR-200a-3p,hsa,ZFPM2,23414.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,20005803.0
MIRT004622,hsa-miR-200a-3p,hsa,ZFPM2,23414.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,20005803.0
MIRT003339,hsa-miR-30e-5p,hsa,UBE2I,7329.0,hsa,Review,Functional MTI (Weak),20026422.0
MIRT003336,hsa-miR-146a-5p,hsa,BRMS1,25855.0,hsa,Review,Functional MTI (Weak),20026422.0
MIRT003112,hsa-miR-122-5p,hsa,ADAM17,6868.0,hsa,Review,Functional MTI (Weak),20026422.0
MIRT003319,hsa-miR-146a-5p,hsa,FAF1,11124.0,hsa,GFP reporter assay//qRT-PCR,Functional MTI (Weak),20459811.0
MIRT003313,hsa-let-7b-5p,hsa,CDK4,1019.0,hsa,Review,Functional MTI (Weak),20179807.0
MIRT003198,hsa-miR-345-5p,hsa,ABCC1,4363.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,20099276.0
MIRT003185,hsa-miR-210-3p,hsa,ACVR1B,91.0,hsa,immunoprecipitaion//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003184,hsa-miR-210-3p,hsa,E2F3,1871.0,hsa,immunoprecipitaion//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT002024,hsa-miR-210-3p,hsa,EFNA3,1944.0,hsa,immunoprecipitaion//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT001930,hsa-miR-210-3p,hsa,NPTX1,4884.0,hsa,immunoprecipitaion//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT000156,hsa-miR-210-3p,hsa,RAD52,5893.0,hsa,immunoprecipitaion//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003183,hsa-miR-210-3p,hsa,APC,324.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003182,hsa-miR-210-3p,hsa,ATP11C,286410.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003182,hsa-miR-210-3p,hsa,ATP11C,286410.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003182,hsa-miR-210-3p,hsa,ATP11C,286410.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003181,hsa-miR-210-3p,hsa,CHD9,80205.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003181,hsa-miR-210-3p,hsa,CHD9,80205.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003181,hsa-miR-210-3p,hsa,CHD9,80205.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003181,hsa-miR-210-3p,hsa,CHD9,80205.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003181,hsa-miR-210-3p,hsa,CHD9,80205.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003180,hsa-miR-210-3p,hsa,CLASP2,23122.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003180,hsa-miR-210-3p,hsa,CLASP2,23122.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003179,hsa-miR-210-3p,hsa,DDAH1,23576.0,hsa,immunoprecipitaion//Luciferase reporter assay//Microarray//qRT-PCR,Functional MTI,19826008.0
MIRT003178,hsa-miR-210-3p,hsa,ELK3,2004.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003177,hsa-miR-210-3p,hsa,HECTD1,25831.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003177,hsa-miR-210-3p,hsa,HECTD1,25831.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003176,hsa-miR-210-3p,hsa,MIB1,57534.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003175,hsa-miR-210-3p,hsa,NIPBL,25836.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003175,hsa-miR-210-3p,hsa,NIPBL,25836.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003174,hsa-miR-210-3p,hsa,PTAR1,375743.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003173,hsa-miR-210-3p,hsa,SMCHD1,23347.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003172,hsa-miR-210-3p,hsa,TNPO1,3842.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003172,hsa-miR-210-3p,hsa,TNPO1,3842.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003171,hsa-miR-210-3p,hsa,XIST,7503.0,hsa,immunoprecipitaion//Luciferase reporter assay//Microarray//qRT-PCR,Functional MTI,19826008.0
MIRT003171,hsa-miR-210-3p,hsa,XIST,7503.0,hsa,immunoprecipitaion//Luciferase reporter assay//Microarray//qRT-PCR,Functional MTI,19826008.0
MIRT003170,hsa-miR-210-3p,hsa,CBX1,10951.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003170,hsa-miR-210-3p,hsa,CBX1,10951.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003169,hsa-miR-210-3p,hsa,ABCB9,23457.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003168,hsa-miR-210-3p,hsa,CDK10,8558.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003167,hsa-miR-210-3p,hsa,CPEB2,132864.0,hsa,immunoprecipitaion//Luciferase reporter assay//Microarray//qRT-PCR,Functional MTI,19826008.0
MIRT003166,hsa-miR-210-3p,hsa,DENND6A,201627.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003165,hsa-miR-210-3p,hsa,GPD1L,23171.0,hsa,immunoprecipitaion//Luciferase reporter assay//Microarray//qRT-PCR,Functional MTI,19826008.0
MIRT003164,hsa-miR-210-3p,hsa,HOXA3,3200.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003163,hsa-miR-210-3p,hsa,ISCU,23479.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003161,hsa-miR-210-3p,hsa,MDGA1,266727.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003160,hsa-miR-210-3p,hsa,MID1IP1,58526.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003159,hsa-miR-210-3p,hsa,NCAM1,4684.0,hsa,immunoprecipitaion//Luciferase reporter assay//Microarray//qRT-PCR,Functional MTI,19826008.0
MIRT003158,hsa-miR-210-3p,hsa,SEH1L,81929.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003157,hsa-miR-210-3p,hsa,SERTAD2,9792.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003156,hsa-miR-210-3p,hsa,UBQLN1,29979.0,hsa,immunoprecipitaion//Microarray//qRT-PCR,Functional MTI (Weak),19826008.0
MIRT003155,hsa-miR-210-3p,hsa,P4HB,5034.0,hsa,2DGE//immunoprecipitaion//Mass spectrometry//Microarray//qRT-PCR//Western blot,Functional MTI,19826008.0
MIRT003154,hsa-miR-210-3p,hsa,PTPN1,5770.0,hsa,2DGE//immunoprecipitaion//Luciferase reporter assay//Mass spectrometry//Microarray//qRT-PCR//Western blot,Functional MTI,19826008.0
MIRT003153,hsa-miR-210-3p,hsa,BDNF,627.0,hsa,2DGE//immunoprecipitaion//Luciferase reporter assay//Mass spectrometry//Microarray//qRT-PCR//Western blot,Functional MTI,19826008.0
MIRT001035,hsa-miR-200a-3p,hsa,ZEB2,9839.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19854497.0
MIRT002480,hsa-miR-200a-3p,hsa,ZEB1,6935.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19854497.0
MIRT004672,hsa-miR-210-3p,hsa,MNT,4335.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,19652553.0
MIRT004681,hsa-miR-17-5p,hsa,TNFSF12,8742.0,hsa,Luciferase reporter assay,Functional MTI,19478946.0
MIRT004682,hsa-miR-324-3p,hsa,WNT9B,7484.0,hsa,Luciferase reporter assay,Functional MTI,19478946.0
MIRT004683,hsa-miR-324-3p,hsa,CREBBP,1387.0,hsa,Luciferase reporter assay,Functional MTI,19478946.0
MIRT004684,hsa-miR-324-3p,hsa,DVL2,1856.0,hsa,Luciferase reporter assay,Functional MTI,19478946.0
MIRT004688,hsa-miR-191-5p,hsa,TMC7,79905.0,hsa,Immunohistochemistry//Immunoprecipitaion//Luciferase reporter assay//Microarray//qRT-PCR,Functional MTI,20924108.0
MIRT004689,hsa-miR-191-5p,hsa,IL1A,3552.0,hsa,Immunohistochemistry//Immunoprecipitaion//Luciferase reporter assay//Microarray//qRT-PCR,Functional MTI,20924108.0
MIRT004688,hsa-miR-191-5p,hsa,TMC7,79905.0,hsa,Immunohistochemistry//Immunoprecipitaion//Luciferase reporter assay//Microarray//qRT-PCR,Functional MTI,20924108.0
MIRT004689,hsa-miR-191-5p,hsa,IL1A,3552.0,hsa,Immunohistochemistry//Immunoprecipitaion//Luciferase reporter assay//Microarray//qRT-PCR,Functional MTI,20924108.0
MIRT004691,hsa-miR-191-5p,hsa,SOX4,6659.0,hsa,Immunohistochemistry//Immunoprecipitaion//Luciferase reporter assay//Microarray//qRT-PCR,Functional MTI,20924108.0
MIRT004698,hsa-miR-185-5p,hsa,CCNE1,898.0,hsa,Flow//Immunoblot//Microarray//qRT-PCR,Functional MTI (Weak),19688090.0
MIRT004700,hsa-miR-185-5p,hsa,CDK6,1021.0,hsa,Flow//Immunoblot//Microarray//qRT-PCR//Western blog,Functional MTI (Weak),19688090.0
MIRT004701,hsa-miR-185-5p,hsa,AKT1,207.0,hsa,Flow//Immunoblot//Microarray//qRT-PCR,Functional MTI (Weak),19688090.0
MIRT004702,hsa-miR-185-5p,hsa,HMGA2,8091.0,hsa,Flow//Immunoblot//Microarray//qRT-PCR,Functional MTI (Weak),19688090.0
MIRT004703,hsa-miR-185-5p,hsa,CORO2B,10391.0,hsa,Flow//Immunoblot//Microarray//qRT-PCR,Functional MTI (Weak),19688090.0
MIRT004710,hsa-miR-17-5p,hsa,MUC17,140453.0,hsa,Immunohistochemistry//Microarray//qRT-PCR,Functional MTI (Weak),20926598.0
MIRT004712,hsa-miR-20b-5p,hsa,MUC17,140453.0,hsa,Immunohistochemistry//Microarray//qRT-PCR,Functional MTI (Weak),20926598.0
MIRT004715,hsa-miR-30e-5p,hsa,MUC17,140453.0,hsa,Immunohistochemistry//Microarray//qRT-PCR,Functional MTI (Weak),20926598.0
MIRT004459,hsa-miR-146a-5p,hsa,NFKB1,4790.0,hsa,qRT-PCR//Western blot,Functional MTI,20124483.0
MIRT004730,hsa-miR-146a-5p,hsa,EGFR,1956.0,hsa,qRT-PCR//Western blot,Functional MTI,20124483.0
MIRT004731,hsa-miR-146a-5p,hsa,MTA2,9219.0,hsa,qRT-PCR//Western blot,Functional MTI,20124483.0
MIRT000304,hsa-miR-146a-5p,hsa,IRAK2,3656.0,hsa,qRT-PCR//Western blot,Functional MTI,20124483.0
MIRT004591,hsa-miR-17-5p,hsa,TGFBR2,7048.0,hsa,Immunoblot//Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,20940405.0
MIRT000955,hsa-miR-148a-3p,hsa,DNMT3B,1789.0,hsa,Microarray//qRT-PCR,Functional MTI (Weak),19435428.0
MIRT000711,hsa-miR-146a-5p,hsa,TRAF6,7189.0,hsa,Immunoprecipitaion//Western blot//Communoprecipitaion,Functional MTI,19898489.0
MIRT000711,hsa-miR-146a-5p,hsa,TRAF6,7189.0,hsa,qRT-PCR//Western blot//Immunofluorescence,Functional MTI,19918258.0
MIRT000712,hsa-miR-146a-5p,hsa,IRAK1,3654.0,hsa,qRT-PCR//Western blot//Immunofluorescence,Functional MTI,19918258.0
MIRT003836,hsa-let-7b-5p,hsa,NRAS,4893.0,hsa,Immunohistochemistry//qRT-PCR,Functional MTI (Weak),19966857.0
MIRT002296,hsa-let-7b-5p,hsa,CDC25A,993.0,hsa,Immunohistochemistry//qRT-PCR,Functional MTI (Weak),19966857.0
MIRT004762,hsa-miR-103a-3p,hsa,CCNE1,898.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,20886090.0
MIRT004764,hsa-miR-103a-3p,hsa,CDK2,1017.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,20886090.0
MIRT004766,hsa-miR-103a-3p,hsa,CREB1,1385.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,20886090.0
MIRT002082,hsa-let-7b-5p,hsa,HMGA2,8091.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,17437991.0
MIRT002082,hsa-let-7b-5p,hsa,HMGA2,8091.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,17437991.0
MIRT002082,hsa-let-7b-5p,hsa,HMGA2,8091.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,17437991.0
MIRT002082,hsa-let-7b-5p,hsa,HMGA2,8091.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,17437991.0
MIRT002082,hsa-let-7b-5p,hsa,HMGA2,8091.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,17437991.0
MIRT002082,hsa-let-7b-5p,hsa,HMGA2,8091.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,17437991.0
MIRT004844,hsa-miR-192-5p,hsa,BCL2,596.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT004845,hsa-miR-192-5p,hsa,CDC7,8317.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,19074876.0
MIRT004846,hsa-miR-192-5p,hsa,CUL5,8065.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,19074876.0
MIRT004847,hsa-miR-192-5p,hsa,DLG5,9231.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT004848,hsa-miR-192-5p,hsa,DTL,51514.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT004849,hsa-miR-192-5p,hsa,ERCC3,2071.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT004850,hsa-miR-192-5p,hsa,HOXA10,3206.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT004851,hsa-miR-192-5p,hsa,HRH1,3269.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT004852,hsa-miR-192-5p,hsa,LMNB2,84823.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,19074876.0
MIRT004853,hsa-miR-192-5p,hsa,MAD2L1,4085.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,19074876.0
MIRT004854,hsa-miR-192-5p,hsa,MCM10,55388.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT004855,hsa-miR-192-5p,hsa,MIS12,79003.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT004856,hsa-miR-192-5p,hsa,KIF20B,9585.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT004857,hsa-miR-192-5p,hsa,PIM1,5292.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT004858,hsa-miR-192-5p,hsa,PRPF38A,84950.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT004859,hsa-miR-192-5p,hsa,RACGAP1,29127.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT004861,hsa-miR-192-5p,hsa,SMARCB1,6598.0,hsa,Luciferase reporter assay//qRT-PCR,Functional MTI,19074876.0
MIRT002935,hsa-miR-17-5p,hsa,E2F1,1869.0,hsa,qRT-PCR,Functional MTI (Weak),18521848.0
MIRT003163,hsa-miR-210-3p,hsa,ISCU,23479.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,19808020.0
MIRT001600,hsa-let-7b-5p,hsa,RDH10,157506.0,hsa,pSILAC//Luciferase reporter assay,Functional MTI,18668040.0
MIRT001606,hsa-let-7b-5p,hsa,POM121,9883.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001582,hsa-let-7b-5p,hsa,TYMS,7298.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005218,hsa-let-7b-5p,hsa,CIAO1,9391.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005219,hsa-let-7b-5p,hsa,NCAPG2,54892.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001595,hsa-let-7b-5p,hsa,SLC1A4,6509.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001621,hsa-let-7b-5p,hsa,IGF2BP1,10642.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001628,hsa-let-7b-5p,hsa,GRPEL2,134266.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001591,hsa-let-7b-5p,hsa,SLC25A32,81034.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001618,hsa-let-7b-5p,hsa,MARS2,92935.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001590,hsa-let-7b-5p,hsa,SNAP23,8773.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005221,hsa-let-7b-5p,hsa,DCTPP1,79077.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001612,hsa-let-7b-5p,hsa,NEDD4,4734.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001639,hsa-let-7b-5p,hsa,DHX57,90957.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005222,hsa-let-7b-5p,hsa,EDEM3,80267.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001596,hsa-let-7b-5p,hsa,SCYL1,57410.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001613,hsa-let-7b-5p,hsa,MTRR,4552.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001586,hsa-let-7b-5p,hsa,THBS1,7057.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001605,hsa-let-7b-5p,hsa,PPP1R7,5510.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001624,hsa-let-7b-5p,hsa,IFIT5,24138.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001588,hsa-let-7b-5p,hsa,SPRYD4,283377.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001643,hsa-let-7b-5p,hsa,CDKAL1,54901.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001634,hsa-let-7b-5p,hsa,FADS2,9415.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001592,hsa-let-7b-5p,hsa,SLC25A24,29957.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001583,hsa-let-7b-5p,hsa,TTC9C,283237.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005223,hsa-let-7b-5p,hsa,CHPF2,54480.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001650,hsa-let-7b-5p,hsa,ATP6V1F,9296.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001635,hsa-let-7b-5p,hsa,DUSP23,54935.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001617,hsa-let-7b-5p,hsa,MLLT1,4298.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001641,hsa-let-7b-5p,hsa,COMMD9,29099.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001638,hsa-let-7b-5p,hsa,DOCK5,80005.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005224,hsa-let-7b-5p,hsa,CCDC115,84317.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001636,hsa-let-7b-5p,hsa,DUSP12,11266.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001645,hsa-let-7b-5p,hsa,CARHSP1,23589.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001647,hsa-let-7b-5p,hsa,CALCOCO2,10241.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001620,hsa-let-7b-5p,hsa,IPO4,79711.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001609,hsa-let-7b-5p,hsa,PGRMC1,10857.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001640,hsa-let-7b-5p,hsa,CSNK1D,1453.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005225,hsa-let-7b-5p,hsa,ALG3,10195.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001652,hsa-let-7b-5p,hsa,ATAD3B,83858.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001580,hsa-let-7b-5p,hsa,UHRF1,29128.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005226,hsa-let-7b-5p,hsa,ARL15,54622.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001611,hsa-let-7b-5p,hsa,NXN,64359.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001604,hsa-let-7b-5p,hsa,PRIM1,5557.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001581,hsa-let-7b-5p,hsa,UGT8,7368.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001646,hsa-let-7b-5p,hsa,CAPG,822.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001654,hsa-let-7b-5p,hsa,AKAP8,10270.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001599,hsa-let-7b-5p,hsa,RHOB,388.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001642,hsa-let-7b-5p,hsa,CHMP2A,27243.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005227,hsa-let-7b-5p,hsa,MAP7D1,55700.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001637,hsa-let-7b-5p,hsa,DSP,1832.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005228,hsa-let-7b-5p,hsa,NAA25,80018.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001603,hsa-let-7b-5p,hsa,PTGS2,5743.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005229,hsa-let-7b-5p,hsa,NUDT19,390916.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005230,hsa-let-7b-5p,hsa,MGME1,92667.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001623,hsa-let-7b-5p,hsa,IFRD1,3475.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005231,hsa-let-7b-5p,hsa,RRP1B,23076.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005232,hsa-let-7b-5p,hsa,GGCT,79017.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001653,hsa-let-7b-5p,hsa,ANAPC1,64682.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001631,hsa-let-7b-5p,hsa,FNDC3A,22862.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001601,hsa-let-7b-5p,hsa,RBM19,9904.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001602,hsa-let-7b-5p,hsa,PXDN,7837.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001626,hsa-let-7b-5p,hsa,GYS1,2997.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005233,hsa-let-7b-5p,hsa,MMS22L,253714.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001608,hsa-let-7b-5p,hsa,POLD2,5425.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005234,hsa-let-7b-5p,hsa,PRRC2A,7916.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001579,hsa-let-7b-5p,hsa,VPS39,23339.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005236,hsa-let-7b-5p,hsa,GDE1,51573.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001594,hsa-let-7b-5p,hsa,SLC25A13,10165.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001615,hsa-let-7b-5p,hsa,MRPS24,64951.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001616,hsa-let-7b-5p,hsa,MRM1,79922.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005238,hsa-let-7b-5p,hsa,ERC1,23085.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001584,hsa-let-7b-5p,hsa,TRMT1,55621.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT001598,hsa-let-7b-5p,hsa,RHOG,391.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
MIRT005239,hsa-let-7b-5p,hsa,NAA40,79829.0,hsa,pSILAC,Functional MTI (Weak),18668040.0
